"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"99999904743","2005-06-10T17:55:00","","","","","FM-15","6","29.99","72","81","","","","","74","SCT:04 45 BKN:07 130 OVC:08 250","29.99","29.88","7.00","75","210","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09206/10/05 17:55:00 METAR KPSM 102255Z 21005KT 7SM SCT045 BKN130 OVC250 27/22 A2999 RMK SLP157","","","","","","","","","",""
"99999904743","2005-06-10T18:46:00","","","","","FM-15","6","30.00","72","79","","TS:7 |TS |","","","79","SCT:04 45 BKN:07 130 OVC:08 250","","29.89","7.00","74","220","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11506/10/05 18:46:00 METAR KPSM 102346Z 22005KT 7SM TS SCT045CB BKN130 OVC250 26/22 A3000 RMK OCNL LTGICCG TS NE MOV E","","","","","","","","","",""
"99999904743","2005-06-10T18:55:00","","","","","FM-15","6","30.00","72","79","","TS:7 -RA:02 |RA TS |","-0.02","3","79","SCT:04 45 BKN:07 130 OVC:08 250","30.00","29.89","7.00","74","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13706/10/05 18:55:00 METAR KPSM 102355Z 23004KT 7SM -TSRA SCT045CB BKN130 OVC250 26/22 A3000 RMK OCNL LTGICCG TS NE MOV E SLP160 60000 53008","","","","","","","","","",""
"99999904743","2005-06-10T19:27:00","","","","","FM-15","6","30.02","72","79","","TS:7 BR:1 |TS |","","","79","FEW:02 45 BKN:07 130 OVC:08 250","","29.91","6.00","74","220","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11806/10/05 19:27:00 METAR KPSM 110027Z 22002KT 6SM TS BR FEW045CB BKN130 OVC250 26/22 A3002 RMK OCNL LTGICCG TS NW MOV E","","","","","","","","","",""
"99999904743","2005-06-10T19:55:00","","","","","FM-15","6","30.02","72","77","","TS:7 BR:1 |TS |","","","83","FEW:02 45 BKN:07 100 OVC:08 250","30.02","29.91","6.00","74","190","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12706/10/05 19:55:00 METAR KPSM 110055Z 19003KT 6SM TS BR FEW045CB BKN100 OVC250 25/22 A3002 RMK OCNL LTGICCG TS NW-N MOV E SLP165","","","","","","","","","",""
"99999904743","2005-06-10T20:47:00","","","","","FM-15","6","30.03","70","73","","TS:7 BR:1 |TS |","","","89","BKN:07 20 BKN:07 45 OVC:08 100","","29.92","5.00","71","040","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12106/10/05 20:47:00 METAR KPSM 110147Z 04006KT 5SM TS BR BKN020 BKN045CB OVC100 23/21 A3003 RMK OCNL LTGICCG TS NW-NE MOV E","","","","","","","","","",""
"99999904743","2005-06-10T20:55:00","","","","","FM-15","6","30.04","70","73","","TS:7 BR:1 |TS |","","","89","BKN:07 20 BKN:07 45 OVC:08 100","30.04","29.93","5.00","71","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12706/10/05 20:55:00 METAR KPSM 110155Z 04009KT 5SM TS BR BKN020 BKN045CB OVC100 23/21 A3004 RMK FRQ LTGICCG TS NW-NE MOV E SLP172","","","","","","","","","",""
"99999904743","2005-06-10T21:03:00","","","","","FM-15","6","30.04","70","72","","TS:7 -RA:02 BR:1 |RA TS |","","","94","BKN:07 20 BKN:07 45 OVC:08 100","","29.93","5.00","71","VRB","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12306/10/05 21:03:00 METAR KPSM 110203Z 06009KT 5SM -TSRA BR BKN020 BKN045CB OVC100 22/21 A3004 RMK FRQ LTGICCG TS NW-NE MOV E","","","","","","","","","",""
"99999904743","2005-06-10T21:55:00","","","","","FM-15","6","30.04","72","72","","TS:7 +RA:02 BR:1 |RA TS |","-0.04","1","100","BKN:07 20 BKN:07 45 OVC:08 100","30.04","29.93","3.00","72","VRB","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14306/10/05 21:55:00 METAR KPSM 110255Z VRB02KT 3SM +TSRA BR BKN020 BKN045CB OVC100 22/22 A3004 RMK FRQ LTGICCG TS ALQDS MOV SE SLP172 60017 51012","","","","","","","","","",""
"99999904743","2005-06-10T22:44:00","","","","","FM-15","6","30.03","70","70","","-RA:02 |RA |","","","100","BKN:07 23 BKN:07 45 OVC:08 80","","29.92","7.00","70","200","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09806/10/05 22:44:00 METAR KPSM 110344Z 20005KT 7SM -RA BKN023 BKN045 OVC080 21/21 A3003 RMK TS DSPTD","","","","","","","","","",""
"99999904743","2005-06-10T22:55:00","","","","","FM-15","6","30.02","70","70","","-RA:02 |RA |","","","100","BKN:07 23 BKN:07 45 OVC:08 80","30.02","29.91","7.00","70","220","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09606/10/05 22:55:00 METAR KPSM 110355Z 22004KT 7SM -RA BKN023 BKN045 OVC080 21/21 A3002 RMK SLP167","","","","","","","","","",""
"99999904743","2005-06-10T23:55:00","","","","","FM-15","6","30.00","72","72","","-RA:02 BR:1 |RA |","","","100","SCT:04 25 BKN:07 50 OVC:08 80","30.00","29.89","5.00","72","220","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09906/10/05 23:55:00 METAR KPSM 110455Z 22008KT 5SM -RA BR SCT025 BKN050 OVC080 22/22 A3000 RMK SLP158","","","","","","","","","",""
"99999904743","2005-06-10T23:59:00","","","","","SOD  ","O","","","","","","","","","","","","","","","","","0404","1922","","","","","","","","","","","","","","","","","","","","TS RA BR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99999904743","2005-06-11T00:55:00","","","","","FM-15","6","29.99","72","72","","BR:1 ||","+0.05","7","100","SCT:04 100 OVC:08 200","29.99","29.88","5.00","72","230","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10006/11/05 00:55:00 METAR KPSM 110555Z 23008KT 5SM BR SCT100 OVC200 22/22 A2999 RMK SLP155 60076 57017","","","","","","","","","",""
"99999904743","2005-06-11T01:55:00","","","","","FM-15","6","30.00","70","72","","-RA:02 BR:1 |RA |","","","94","BKN:07 60 OVC:08 100","30.00","29.89","5.00","71","250","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09206/11/05 01:55:00 METAR KPSM 110655Z 25006KT 5SM -RA BR BKN060 OVC100 22/21 A3000 RMK SLP160","","","","","","","","","",""
"99999904743","2005-06-11T02:55:00","","","","","FM-15","6","30.00","70","70","","BR:1 ||","","","100","FEW:02 110 OVC:08 200","30.00","29.89","5.00","70","250","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08806/11/05 02:55:00 METAR KPSM 110755Z 25006KT 5SM BR FEW110 OVC200 21/21 A3000 RMK SLP160","","","","","","","","","",""
"99999904743","2005-06-11T03:55:00","","","","","FM-15","6","30.00","70","70","","BR:1 ||","-0.02","1","100","SCT:04 140 OVC:08 200","30.00","29.89","4.00","70","250","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10006/11/05 03:55:00 METAR KPSM 110855Z 25004KT 4SM BR SCT140 OVC200 21/21 A3000 RMK SLP160 60000 51007","","","","","","","","","",""
"99999904743","2005-06-11T04:55:00","","","","","FM-15","6","30.01","70","70","","BR:1 ||","","","100","BKN:07 150 OVC:08 200","30.01","29.90","3.00","70","240","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08806/11/05 04:55:00 METAR KPSM 110955Z 24003KT 3SM BR BKN150 OVC200 21/21 A3001 RMK SLP162","","","","","","","","","",""
"99999904743","2005-06-11T05:55:00","","","","","FM-15","6","30.01","72","72","","BR:1 ||","","","100","SCT:04 140 BKN:07 180","30.01","29.90","3.00","72","260","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08806/11/05 05:55:00 METAR KPSM 111055Z 26005KT 3SM BR SCT140 BKN180 22/22 A3001 RMK SLP163","","","","","","","","","",""
"99999904743","2005-06-11T23:59:00","","","","","SOD  ","O","","","","","","","","","","","","","","","","","0403","1922","","","","","","","","","","","","","","","","","","","","RA BR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99999904743","2005-06-12T18:55:00","","","","","FM-15","6","29.88","72","72","","-RA:02 |RA |","-0.01","2","100","SCT:04 35 BKN:07 120 OVC:08 200","29.88","29.78","10.00","72","260","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10906/12/05 18:55:00 METAR KPSM 122355Z 26006KT 10SM -RA SCT035 BKN120 OVC200 22/22 A2988 RMK SLP119 60020 52005","","","","","","","","","",""
"99999904743","2005-06-12T19:55:00","","","","","FM-15","6","29.86","72","72","","","","","100","FEW:02 35 BKN:07 120 OVC:08 200","29.86","29.75","10.00","72","270","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09306/12/05 19:55:00 METAR KPSM 130055Z 27006KT 10SM FEW035 BKN120 OVC200 22/22 A2986 RMK SLP113","","","","","","","","","",""
"99999904743","2005-06-12T20:55:00","","","","","FM-15","6","29.86","72","72","","","","","100","FEW:02 10 BKN:07 120","29.86","29.75","10.00","72","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08606/12/05 20:55:00 METAR KPSM 130155Z 26003KT 10SM FEW010 BKN120 22/22 A2986 RMK SLP112","","","","","","","","","",""
"99999904743","2005-06-12T21:55:00","","","","","FM-15","6","29.85","72","72","","","+0.04","7","100","FEW:02 10 OVC:08 130","29.85","29.74","10.00","72","250","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09806/12/05 21:55:00 METAR KPSM 130255Z 25005KT 10SM FEW010 OVC130 22/22 A2985 RMK SLP110 60000 57012","","","","","","","","","",""
"99999904743","2005-06-12T22:55:00","","","","","FM-15","6","29.85","72","72","","-RA:02 |RA |","","","100","FEW:02 60 OVC:08 130","29.85","29.74","8.00","72","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08906/12/05 22:55:00 METAR KPSM 130355Z 26003KT 8SM -RA FEW060 OVC130 22/22 A2985 RMK SLP108","","","","","","","","","",""
"99999904743","2005-06-12T23:55:00","","","","","FM-15","6","29.84","72","72","","-RA:02 |RA |","","","100","SCT:04 80 OVC:08 130","29.84","29.73","8.00","72","250","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08906/12/05 23:55:00 METAR KPSM 130455Z 25006KT 8SM -RA SCT080 OVC130 22/22 A2984 RMK SLP105","","","","","","","","","",""
"99999904743","2005-06-12T23:59:00","","","","","SOD  ","O","","","","","","","","","","","","","","","","","0403","1923","","","","","","","","","","","","","","","","","","","","RA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99999904743","2005-06-13T00:55:00","","","","","FM-15","6","29.83","72","72","","-RA:02 |RA |","+0.02","8","100","SCT:04 80 OVC:08 130","29.83","29.72","8.00","72","240","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10106/13/05 00:55:00 METAR KPSM 130555Z 24005KT 8SM -RA SCT080 OVC130 22/22 A2983 RMK SLP102 60002 58008","","","","","","","","","",""
"99999904743","2005-06-13T01:55:00","","","","","FM-15","6","29.82","72","72","","-RA:02 |RA |","","","100","SCT:04 80 OVC:08 130","29.82","29.71","8.00","72","260","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08906/13/05 01:55:00 METAR KPSM 130655Z 26005KT 8SM -RA SCT080 OVC130 22/22 A2982 RMK SLP098","","","","","","","","","",""
"99999904743","2005-06-13T02:55:00","","","","","FM-15","6","29.81","72","72","","-RA:02 |RA |","","","100","SCT:04 80 OVC:08 120","29.81","29.70","8.00","72","260","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08906/13/05 02:55:00 METAR KPSM 130755Z 26004KT 8SM -RA SCT080 OVC120 22/22 A2981 RMK SLP096","","","","","","","","","",""
"99999904743","2005-06-13T03:55:00","","","","","FM-15","6","29.80","72","72","","BR:1 ||","+0.02","7","100","FEW:02 80 OVC:08 120","29.80","29.70","4.00","72","250","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10006/13/05 03:55:00 METAR KPSM 130855Z 25005KT 4SM BR FEW080 OVC120 22/22 A2980 RMK SLP093 60002 57008","","","","","","","","","",""
"99999904743","2005-06-13T04:55:00","","","","","FM-15","6","29.81","72","73","","BR:1 ||","","","94","OVC:08 110","29.81","29.70","3.00","72","260","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08106/13/05 04:55:00 METAR KPSM 130955Z 26004KT 3SM BR OVC110 23/22 A2981 RMK SLP095","","","","","","","","","",""
"99999904743","2005-06-13T05:55:00","","","","","FM-15","6","29.81","72","73","","BR:1 ||","","","94","OVC:08 100","29.81","29.70","3.00","72","260","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08106/13/05 05:55:00 METAR KPSM 131055Z 26006KT 3SM BR OVC100 23/22 A2981 RMK SLP096","","","","","","","","","",""
"99999904743","2005-06-13T06:55:00","","","","","FM-15","6","29.80","75","75","","BR:1 ||","-0.00","0","100","BKN:07 100 BKN:07 200","29.80","29.70","3.00","75","270","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10606/13/05 06:55:00 METAR KPSM 131155Z 27004KT 3SM BR BKN100 BKN200 24/24 A2980 RMK SLP092 60002 70024 50000","","","","","","","","","",""
"99999904743","2005-06-13T07:55:00","","","","","FM-15","6","29.79","75","79","","BR:1 ||","","","89","SCT:04 110 BKN:07 180 BKN:07 250","29.79","29.68","5.00","76","270","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09506/13/05 07:55:00 METAR KPSM 131255Z 27006KT 5SM BR SCT110 BKN180 BKN250 26/24 A2979 RMK SLP089","","","","","","","","","",""
"99999904743","2005-06-13T08:55:00","","","","","FM-15","6","29.78","77","81","","","","","89","FEW:02 110 SCT:04 160 BKN:07 200","29.78","29.67","7.00","78","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09206/13/05 08:55:00 METAR KPSM 131355Z VRB05KT 7SM FEW110 SCT160 BKN200 27/25 A2978 RMK SLP084","","","","","","","","","",""
"99999904743","2005-06-13T09:55:00","","","","","FM-15","6","29.76","75","84","","","+0.04","8","74","FEW:02 160 OVC:08 200","29.77","29.65","7.00","78","270","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09106/13/05 09:55:00 METAR KPSM 131455Z 27005KT 7SM FEW160 OVC200 29/24 A2976 RMK SLP080 58012","","","","","","","","","",""
"99999904743","2005-06-13T18:55:00","","","","","FM-15","6","29.68","73","81","","","+0.01","5","79","FEW:02 50 SCT:04 110 BKN:07 200","29.68","29.57","8.00","75","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09806/13/05 18:55:00 METAR KPSM 132355Z 24007KT 8SM FEW050 SCT110 BKN200 27/23 A2968 RMK SLP051 55003","","","","","","","","","",""
"99999904743","2005-06-13T19:55:00","","","","","FM-15","6","29.67","72","77","","","","","83","FEW:02 50 SCT:04 110 BKN:07 200","29.67","29.57","8.00","74","250","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09206/13/05 19:55:00 METAR KPSM 140055Z 25002KT 8SM FEW050 SCT110 BKN200 25/22 A2967 RMK SLP047","","","","","","","","","",""
"99999904743","2005-06-13T20:55:00","","","","","FM-15","6","29.67","72","75","","","","","89","SCT:04 110 BKN:07 200","29.67","29.57","8.00","73","250","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08506/13/05 20:55:00 METAR KPSM 140155Z 25002KT 8SM SCT110 BKN200 24/22 A2967 RMK SLP047","","","","","","","","","",""
"99999904743","2005-06-13T21:55:00","","","","","FM-15","6","29.66","73","75","","","+0.01","7","94","BKN:07 100 OVC:08 200","29.67","29.55","8.00","74","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09106/13/05 21:55:00 METAR KPSM 140255Z 00000KT 8SM BKN100 OVC200 24/23 A2966 RMK SLP046 57005","","","","","","","","","",""
"99999904743","2005-06-13T22:55:00","","","","","FM-15","6","29.66","73","75","","","","","94","SCT:04 100 BKN:07 200","29.66","29.55","8.00","74","280","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08506/13/05 22:55:00 METAR KPSM 140355Z 28001KT 8SM SCT100 BKN200 24/23 A2966 RMK SLP044","","","","","","","","","",""
"99999904743","2005-06-13T23:55:00","","","","","FM-15","6","29.65","73","73","","","","","100","SCT:04 45 OVC:08 100","29.65","29.54","8.00","73","240","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08506/13/05 23:55:00 METAR KPSM 140455Z 24002KT 8SM SCT045 OVC100 23/23 A2965 RMK SLP040","","","","","","","","","",""
"99999904743","2005-06-13T23:59:00","","","","","SOD  ","O","","","","","","","","","","","","","","","","","0403","1923","","","","","","","","","","","","","","","","","","","","RA BR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99999904743","2005-06-14T00:55:00","","","","","FM-15","6","29.64","73","73","","","+0.02","8","100","SCT:04 45 OVC:08 90","29.64","29.54","8.00","73","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09606/14/05 00:55:00 METAR KPSM 140555Z 00000KT 8SM SCT045 OVC090 23/23 A2964 RMK SLP037 58008 0558","","","","","","","","","",""
"99999904743","2005-06-14T01:55:00","","","","","FM-15","6","29.63","72","73","","","","","94","FEW:02 45 OVC:08 90","29.63","29.52","8.00","72","230","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08506/14/05 01:55:00 METAR KPSM 140655Z 23002KT 8SM FEW045 OVC090 23/22 A2963 RMK SLP035","","","","","","","","","",""
"99999904743","2005-06-14T02:55:00","","","","","FM-15","6","29.61","72","73","","","","","94","FEW:02 45 OVC:08 90","29.62","29.50","8.00","72","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08506/14/05 02:55:00 METAR KPSM 140755Z 00000KT 8SM FEW045 OVC090 23/22 A2961 RMK SLP029","","","","","","","","","",""
"99999904743","2005-06-14T03:55:00","","","","","FM-15","6","29.61","72","73","","-RA:02 BR:1 |RA |","+0.02","7","94","FEW:02 45 OVC:08 90","29.62","29.50","5.00","72","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10406/14/05 03:55:00 METAR KPSM 140855Z 26003KT 5SM -RA BR FEW045 OVC090 23/22 A2961 RMK SLP029 60000 57008","","","","","","","","","",""
